BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    52 /    36    18 |       2035    1516.60    1516.60 |      162    1608.95   153 /  240       8296 |     -11.36    30    32  
BCP:    52 /    36    18 |       2035    1516.60    1516.60 |      163    1606.83   149 /  236       8328 |      -5.00    30     8  
BCP:    52 /    36    18 |       2035    1516.60    1516.60 |      164    1606.83   149 /  236       8336 |      -5.56    30    10  
BCP:    52 /    36    18 |       2035    1516.60    1516.60 |      165    1606.83   149 /  236       8346 |      -2.22    30     2  
BCP:    52 /    36    18 |       2035    1516.60    1516.60 |      166    1606.83   149 /  236       8348 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    55 /    38    19 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    55 /    38    19 |       2035    1516.60    1516.60 |      167    1617.07   147 /  238       8344 |      -6.43    30    12  
BCP:    55 /    38    19 |       2035    1516.60    1516.60 |      168    1617.07   147 /  238       8356 |      -7.54    30     6  
BCP:    55 /    38    19 |       2035    1516.60    1516.60 |      169    1617.07   147 /  238       8362 |      -1.03    30     2  
BCP:    55 /    38    19 |       2035    1516.60    1516.60 |      170    1617.07   147 /  238       8364 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    58 /    40    20 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    58 /    40    20 |       2035    1516.60    1516.60 |      171    1623.50   122 /  221       8354 |      -5.00    30     8  
BCP:    58 /    40    20 |       2035    1516.60    1516.60 |      172    1618.50   121 /  221       8362 |      -5.00    30     2  
BCP:    58 /    40    20 |       2035    1516.60    1516.60 |      173    1618.50   121 /  221       8364 |      -6.00    30     2  
BCP:    58 /    40    20 |       2035    1516.60    1516.60 |      174    1618.50   121 /  221       8366 |      -1.67    30     2  
BCP:    58 /    40    20 |       2035    1516.60    1516.60 |      175    1618.50   121 /  221       8368 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      176    1642.50   136 /  236       8364 |     -15.00    30    30  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      177    1639.00   122 /  223       8358 |     -30.00    30    34  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      178    1624.17   114 /  216       8392 |     -15.00    30    36  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      179    1624.17   114 /  216       8428 |      -8.86    30    36  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      180    1624.17   114 /  216       8464 |      -6.97    30    18  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      181    1624.17   114 /  216       8482 |     -10.00    30    28  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      182    1624.17   114 /  216       8510 |      -4.32    30    10  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      183    1624.17   114 /  216       8520 |      -3.33    30    16  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      184    1624.17   114 /  216       8536 |      -6.67    30     8  
BCP:    61 /    42    21 |       2035    1516.60    1516.60 |      185    1624.17   114 /  216       8544 |      -6.67    30     2  
